Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Population,Incident_Rate,Case_Fatality_Ratio
Minas Gerais,Brazil,-18.5122,-44.555,1123913,24332,1005681.0,93900.0,21168791.0,5309.292344565167,2.164936253962718
Minnesota,United States,45.55201297954023,-94.43095302689655,519045,6848,0.0,0.0,5639632.0,9203.526045671066,1.319346106792282
Mississippi,United States,32.792726566585365,-89.64572580048781,305146,7032,0.0,0.0,2976149.0,10253.048486483709,2.304470646837907
Missouri,United States,38.45676488163793,-92.49948688465517,581680,8853,0.0,0.0,6626371.0,8778.25886899481,1.5219708430752303
Miyagi,Japan,38.446859,140.927086,6035,31,4372.0,1632.0,2306365.0,261.66716889997895,0.5136702568351285
Miyazaki,Japan,32.193203999999994,131.299374,1962,22,1924.0,16.0,1073301.0000000002,182.80053778017532,1.1213047910295617
Mizoram,India,23.309381,92.83822,4476,11,4434.0,31.0,1239244.0,361.1879500727863,0.24575513851653263
Molise,Italy,41.55774754,14.65916051,12270,438,10966.0,866.0,305617.0,4014.8290180192857,3.5696821515892423
Montana,United States,46.974691131964285,-109.70039488214286,104552,1437,0.0,0.0,1068778.0,9782.38698775611,1.3744356875047823
Montserrat,United Kingdom,16.742498,-62.187366,20,1,19.0,0.0,4999.0,400.0800160032006,5.0
Moquegua,Peru,-16.860271,-70.839046,21704,1143,0.0,20561.0,192700.0,11263.103269330566,5.266310357537781
Mordovia Republic,Russia,54.4419829,44.4661144,19052,203,17039.0,1810.0,805056.0000000001,2366.543445424914,1.065504933865211
Morelos,Mexico,18.6813,-99.1013,30048,2749,0.0,27299.0,2044057.9999999998,1470.016995603843,9.148695420660276
Moscow,Russia,55.7504461,37.6174943,1026740,16656,944738.0,65346.0,12506468.0,8209.671987326878,1.6222217893527087
Moscow Oblast,Russia,55.50431579999999,38.0353929,232261,5441,190628.0,36192.0,7503385.0,3095.4162687906855,2.3426231696238284
Murcia,Spain,37.9922,-1.1307,108542,1562,2180.0,104800.0,1487663.0,7296.141666493017,1.4390742753956993
Murmansk Oblast,Russia,68.00004179999999,33.9999151,49068,1080,46965.0,1023.0,753557.0,6511.518040440206,2.201027146001467
Mykolaiv Oblast,Ukraine,46.975,31.9946,51924,1062,41892.0,8970.0,2522021.0,2058.8250454694867,2.0452969724982664
Nagaland,India,26.06702,94.470302,12340,92,12136.0,112.0,2249695.0,548.5187992150047,0.7455429497568882
Nagano,Japan,36.132134,138.045528,2796,41,2513.0,242.0,2048790.0000000002,136.4707949570234,1.4663805436337627
Nagasaki,Japan,33.235712,129.608033,1634,39,1577.0,18.0,1326524.0000000002,123.17907553877652,2.386780905752754
Nara,Japan,34.317451,135.871644,3691,55,3433.0,203.0,1330123.0,277.4931340936139,1.4901110810078568
Narino,Colombia,1.2892,-77.3579,50335,1693,47843.0,799.0,1630592.0,3086.915672344768,3.363464785934241
Navarra,Spain,42.6954,-1.6761,54315,1121,3905.0,49289.0,649946.0,8356.848107381229,2.0638865874988492
Nayarit,Mexico,21.7514,-104.8455,11315,1739,0.0,9576.0,1288571.0,878.1045049128065,15.368979231109147
Nebraska,United States,41.3217949472043,-99.03901222387097,207530,2173,0.0,0.0,1934408.0,10728.346863743327,1.0470775309593794
Negeri Sembilan,Malaysia,2.7258,101.9424,17269,31,16868.0,370.0,1132100.0,1525.3952831021993,0.17951242110139556
Nenets Autonomous Okrug,Russia,68.27557185,57.1686375,1082,4,1019.0,59.0,43997.0,2459.258585812669,0.36968576709796674
Nevada,United States,39.25599674470588,-117.56399353529412,303762,5249,0.0,0.0,3080156.0000000005,9861.903098414494,1.7279975770504539
New Brunswick,Canada,46.5653,-66.4619,1613,30,1447.0,136.0,789225.0,204.37771231271185,1.8598884066955983
New Caledonia,France,-20.904305,165.618042,121,0,58.0,63.0,285491.00000000006,42.38312241016354,0.0
New Hampshire,United States,43.478972876,-71.57765670500001,83011,1233,0.0,0.0,1359711.0,6105.047322556044,1.4853453156810543
New Jersey,United States,40.28644091095238,-74.62244971476191,907761,24561,0.0,0.0,8882190.0,10220.013307528887,2.705668121895521
New Mexico,United States,34.54935897878788,-105.88710740909092,187547,3937,0.0,0.0,2096829.0,8944.31544012411,2.099207132078892
New South Wales,Australia,-33.8688,151.2093,5296,54,0.0,5242.0,8117999.999999999,65.23774328652378,1.0196374622356497
New York,United States,42.544151333225805,-75.47418330774194,1872965,49790,0.0,0.0,19453561.0,9627.877384505593,2.658351864556999
Newfoundland and Labrador,Canada,53.1355,-57.6604,1019,6,1006.0,7.0,520553.0,195.75336228971884,0.5888125613346418
Niedersachsen,Germany,52.6367,9.8451,198107,4880,177600.0,15627.0,8003421.0,2475.279008813856,2.463315279116841
Niigata,Japan,37.521819,138.918647,1461,18,1237.0,206.0,2223106.0,65.71886360794312,1.2320328542094456
Ningxia,China,37.2692,106.1655,75,0,75.0,0.0,7202654.0,1.041282838242681,0.0
Nizhny Novgorod Oblast,Russia,55.47180329999999,44.0911594,107452,2847,101555.0,3050.0,3234752.0,3321.800249292681,2.649555150206604
Noord-Brabant,Netherlands,51.561174,5.184942,200581,3003,0.0,197578.0,2562955.0,7826.161598623465,1.4971507769928358
Noord-Holland,Netherlands,52.60090600000001,4.918688,220654,2413,0.0,218241.0,2879527.0,7662.855739848941,1.093567304467628
Nordrhein-Westfalen,Germany,51.4332,7.6616,612947,14230,551400.0,47317.0,17925570.0,3419.4003314817883,2.3215710330583232
Norrbotten,Sweden,66.8309,20.3992,16375,238,0.0,16137.0,250093.00000000003,6547.564306078138,1.453435114503817
Norte de Santander,Colombia,7.9463,-72.8988,51927,2764,48486.0,677.0,1491689.0000000002,3481.0875457283655,5.322857087834845
North Carolina,United States,35.62420971,-79.5010987396,914132,12112,0.0,0.0,10488084.0,8715.910360748445,1.3249727610454507
North Dakota,United States,47.393506727924525,-100.24939343566037,103091,1466,0.0,0.0,762062.0,13527.901929239353,1.4220446013716037
North Ossetia - Alania Republic,Russia,42.79336110000001,44.6324493,16339,161,15361.0,817.0,701765.0,2328.272284881691,0.9853724218128403
Northern Ireland,United Kingdom,54.7877,-6.4923,117289,2115,0.0,115174.0,1881600.0,6233.471513605442,1.803238155325734
Northern Mariana Islands,United States,15.0979,145.6739,159,2,0.0,0.0,55144.00000000001,288.3359930364137,1.257861635220126
Northern Territory,Australia,-12.4634,130.8456,108,0,106.0,2.0,245599.99999999997,43.97394136807818,0.0
Northwest Territories,Canada,64.8255,-124.8457,47,0,47.0,0.0,45504.0,103.28762306610409,0.0
Nova Scotia,Canada,44.682,-63.7443,1716,66,1627.0,23.0,992055.0000000001,172.97428065984244,3.8461538461538463
Novgorod Oblast,Russia,58.2843833,32.5169757,28674,121,25749.0,2804.0,606476.0,4727.969449739148,0.42198507358582693
Novosibirsk Oblast,Russia,54.9720169,79.48139240000002,38774,1625,35949.0,1200.0,2788849.0,1390.3226743362584,4.190952700263063
Nuble,Chile,-36.7226,-71.7622,21360,403,19910.0,1047.0,480609.0,4444.361216706304,1.8867041198501873
Nuevo Leon,Mexico,25.5922,-99.9962,119881,9029,0.0,110852.0,5610152.999999999,2136.857943089966,7.531635538575754
Nunavut,Canada,70.2998,-83.1076,395,4,391.0,0.0,39403.00000000001,1002.4617414917643,1.0126582278481013
OHiggins,Chile,-34.5755,-71.0022,38436,890,35429.0,2117.0,914555.0000000001,4202.699673611756,2.315537516911229
Oaxaca,Mexico,17.0732,-96.7266,43614,3242,0.0,40372.0,4143592.9999999995,1052.564766858135,7.433392947218782
Odessa Oblast,Ukraine,46.4846,30.7326,107566,1776,83037.0,22753.0,2380308.0,4518.995020812433,1.6510793373370767
Odisha,India,20.505428,84.418059,340917,1921,337091.0,1905.0,46356334.0,735.4270076663094,0.5634802605912875
Ohio,United States,40.31066981295454,-82.83540800659091,1017566,19289,0.0,0.0,11689100.0,8705.255323335414,1.895601857766474
Oita,Japan,33.200697,131.43323999999998,1309,22,1277.0,10.0,1135434.0,115.2863134272886,1.680672268907563
Okayama,Japan,34.89246,133.826252,2693,35,2524.0,134.0,1889585.9999999998,142.5179907133097,1.2996658002227999
Okinawa,Japan,25.768923,126.668016,9482,128,8622.0,732.0,1453168.0,652.5054226352356,1.3499261759122547
Oklahoma,United States,35.50191442597403,-97.2513995677922,437853,4953,0.0,0.0,3956971.0,11065.357820413645,1.1312015676494167
Omsk Oblast,Russia,56.09352629999999,73.5099936,43776,1316,40523.0,1937.0,1960081.0000000002,2233.377090028422,3.006213450292398
Ontario,Canada,51.2538,-85.3232,356576,7366,329652.0,19558.0,14826276.000000002,2405.0273986535794,2.0657587723234316
Orebro,Sweden,59.535,15.0066,22112,301,0.0,21811.0,304805.0,7254.474172011614,1.3612518089725036
Oregon,United States,44.49240067472223,-121.47691959722222,165012,2383,0.0,0.0,4217737.0,3912.3349796348134,1.4441373960681647
Orel Oblast,Russia,52.96854329999999,36.0692477,32432,501,29746.0,2185.0,747246.9999999998,4340.198087111759,1.5447705969412926
Orenburg Oblast,Russia,52.02692620000001,54.7276647,40013,733,36637.0,2643.0,1977720.0,2023.1883178609712,1.8319046309949267
Osaka,Japan,34.620965000000005,135.507481,52201,1184,47254.0,3763.0,8809363.0,592.5627085636045,2.268155782456275
Ostergotland,Sweden,58.3454,15.5198,28154,576,0.0,27578.0,465495.0,6048.185265147853,2.045890459614975
Overijssel,Netherlands,52.444558,6.441722,85289,1073,0.0,84216.0,1162406.0000000002,7337.281466200277,1.2580754845290718
P.A. Bolzano,Italy,46.49933453,11.35662422,68954,1126,67142.0,686.0,532318.0,12953.535292813694,1.6329727064419757
P.A. Trento,Italy,46.06893511,11.12123097,41231,1282,37086.0,2863.0,541418.0,7615.372965065809,3.1093109553491307
Pahang,Malaysia,3.8126,103.3256,4269,17,3961.0,291.0,1677100.0,254.5465386679387,0.3982197235886624
Pais Vasco,Spain,42.9896,-2.6189,162872,3944,16160.0,142768.0,2177880.0,7478.465296526898,2.4215334741392014
Para,Brazil,-1.9981,-54.9306,420372,10503,390166.0,16931.0,8661567.304747283,4853.301777954204,2.4985013273957355
Paraiba,Brazil,-7.24,-36.782,259173,5744,183369.0,70060.0,4018127.0,6450.094782967288,2.2162802452415953
Parana,Brazil,-25.2521,-52.0215,846105,16717,589955.0,239433.0,11433957.0,7399.931624720995,1.9757595097535177
Pasco,Peru,-10.39655,-75.307635,10983,668,0.0,10315.0,271900.0,4039.3527031997055,6.082126923427115
Pennsylvania,United States,40.81807835477612,-77.61531783850747,1035020,25089,0.0,0.0,12801989.0,8084.837442056855,2.4240111302197063
Penza Oblast,Russia,53.1655415,44.78791810000001,42019,530,38783.0,2706.0,1331655.0,3155.3968557922285,1.2613341583569337
Perak,Malaysia,4.5921,101.0901,12964,44,12563.0,357.0,2514300.0,515.610706757348,0.3394014193150262
Perlis,Malaysia,6.4449,100.2048,330,2,320.0,8.0,254600.0,129.6150824823252,0.6060606060606061
Perm Krai,Russia,58.5951603,56.3159546,51249,1956,45575.0,3718.0,2623122.0,1953.7406190028523,3.8166598372651177
Pernambuco,Brazil,-8.8137,-36.9541,349231,12175,293723.0,43333.0,9557071.0,3654.1634984191287,3.4862311764992224
Piaui,Brazil,-7.7183,-42.7289,206631,4141,201169.0,0.0,3299188.645335479,6263.085328331949,2.0040555386171484
Piemonte,Italy,45.0732745,7.680687483,309280,10308,263913.0,35059.0,4356406.0,7099.430126576815,3.3329022245214697
Piura,Peru,-5.133361,-80.335861,57548,8300,0.0,49248.0,2048000.0,2809.9609375,14.422742753875026
Poltava Oblast,Ukraine,49.5883,34.5514,55021,1153,46321.0,7547.0,1400439.0000000002,3928.839456770341,2.0955635121135567
Primorsky Krai,Russia,45.0819456,134.726645,42358,678,38697.0,2983.0,1913037.0,2214.1756798221886,1.600642145521507
Prince Edward Island,Canada,46.5107,-63.4168,159,0,145.0,14.0,164318.0,96.7635925461605,0.0
Pskov Oblast,Russia,57.5358729,28.8586826,34266,244,23527.0,10495.0,636546.0,5383.114496045848,0.712076110430164
Puducherry,India,11.882658,78.86498,41468,682,39712.0,1074.0,1413542.0,2933.6234791750085,1.644641651393846
Puebla,Mexico,19.0414,-98.2063,78194,10252,0.0,67942.0,6604451.0,1183.9591209019493,13.110980382126506
Puerto Rico,United States,18.190468826086956,-66.45498360869566,23807,0,0.0,0.0,1025717.0,2321.0105711419424,0.0
Puglia,Italy,41.12559576,16.86736689,193012,4812,141343.0,46857.0,4029053.0,4790.505361929962,2.493109236731395
Pulau Pinang,Malaysia,5.4141,100.3288,16067,21,14730.0,1316.0,1777600.0000000002,903.8591359135912,0.13070268251696024
Punjab,India,30.841465000000003,75.40879,239734,6868,209034.0,23832.0,30141373.0,795.3652277220417,2.864841866401929
Punjab,Pakistan,30.811346,72.13913199999998,223181,6427,189856.0,26898.0,110012441.99999999,202.86887186814744,2.8797254246553243
Puno,Peru,-14.995826999999998,-69.922726,25961,2501,0.0,23460.0,1238000.0,2097.011308562197,9.63368129116752
Putumayo,Colombia,0.436,-75.5277,8204,324,7732.0,148.0,348182.00000000006,2356.238978465285,3.9492930277913216
Qinghai,China,35.7452,95.9956,18,0,18.0,0.0,5923957.0,0.3038509563793255,0.0
Quebec,Canada,52.9399,-73.5491,311776,10667,291906.0,9203.0,8604495.000000002,3623.4084626698013,3.4213666221902903
Queensland,Australia,-27.4698,153.0251,1477,6,1343.0,128.0,5115499.999999999,28.87303293910664,0.4062288422477996
Queretaro,Mexico,20.5888,-100.3899,64368,3879,0.0,60489.0,2279637.0,2823.6074427639137,6.026286353467562
Quindio,Colombia,4.461,-75.6674,34536,1021,33016.0,499.0,539904.0,6396.692745376956,2.9563354181144317
Quintana Roo,Mexico,19.1817,-88.4791,21302,2496,0.0,18806.0,1723258.9999999998,1236.1461625907657,11.7172096516759
Rajasthan,India,26.583423,73.847973,333149,2818,321668.0,8663.0,81032689.0,411.12914320293635,0.8458677648739752
Reunion,France,-21.1151,55.5364,16586,115,14828.0,1643.0,895308.0000000001,1852.5468330451642,0.6933558422766188
Rheinland-Pfalz,Germany,50.1183,7.309,116799,3328,104800.0,8671.0,4098391.0,2849.874499529206,2.849339463522804
Rhode Island,United States,41.655142106,-71.464105098,124929,2596,0.0,0.0,1059361.0,11792.863811297566,2.077980292806314
Rio Grande do Norte,Brazil,-5.4026,-36.9541,197809,4548,142776.0,48978.0,3534513.1486999453,5596.499197428579,2.29918760015975
Rio Grande do Sul,Brazil,-30.0346,-51.2177,845380,19736,801198.0,24446.0,11377239.0,7430.44951415717,2.334571435330857
Rio de Janeiro,Brazil,-22.9068,-43.1729,647875,36727,599767.0,11381.0,17264943.0,3752.546417326718,5.668840439899673
Risaralda,Colombia,5.3158,-75.9928,48878,1213,46718.0,947.0,943400.9999999999,5181.041783928575,2.481689103482139
Rivne Oblast,Ukraine,50.6199,26.2516,57724,747,50901.0,6076.0,1157301.0,4987.812159498696,1.2940891137135333
Rondonia,Brazil,-11.5057,-63.5806,187270,4143,164607.0,18520.0,1777225.0,10537.21391495168,2.21231377155978
Roraima,Brazil,-2.7376,-62.0751,89853,1346,84118.0,4066.0,607980.3756827702,14778.930964522313,1.4980022926335237
Rostov Oblast,Russia,47.6222451,40.7957942,80836,3577,72661.0,4598.0,4220452.0,1915.339873549089,4.425008659508141
Ryazan Oblast,Russia,54.42267320000001,40.57052460000001,26315,366,24363.0,1586.0,1121474.0000000002,2346.465455284741,1.3908417252517575
Saarland,Germany,49.3964,7.023,31968,940,29590.0,1438.0,983991.0,3248.81020253234,2.9404404404404403
Sabah,Malaysia,5.9788,116.0753,54768,392,53870.0,506.0,3904699.9999999995,1402.6173585678798,0.7157464212678937
Sachsen,Germany,51.1045,13.2017,222287,8373,197600.0,16314.0,4056941.0000000005,5479.177537952856,3.7667519917943917
Sachsen-Anhalt,Germany,51.9503,11.6923,73326,2742,64430.0,6154.0,2180684.0,3362.5229515142955,3.7394648555764665
Saga,Japan,33.286977,130.115738,1189,13,1160.0,16.0,814711.0,145.9413215238287,1.0933557611438183
Saint Barthelemy,France,17.9,-62.8333,857,1,462.0,394.0,9885.0,8669.701568032371,0.11668611435239205
"Saint Helena, Ascension and Tristan da Cunha",United Kingdom,-7.9467,-14.3559,4,0,4.0,0.0,5661.0,70.65889418830595,0.0
Saint Petersburg,Russia,59.9606739,30.158655100000004,394631,12270,347480.0,34881.0,5351935.0,7373.613468773443,3.1092336891931955
Saint Pierre and Miquelon,France,46.8852,-56.3159,24,0,24.0,0.0,5795.000000000001,414.1501294219154,0.0
Saitama,Japan,35.997101,139.347635,32825,700,30655.0,1470.0,7349693.0,446.61729408289574,2.1325209444021325
Sakha (Yakutiya) Republic,Russia,66.941626,129.642371,33565,550,32445.0,570.0,964330.0,3480.654962512833,1.6386116490391778
Sakhalin Oblast,Russia,49.7219665,143.448533,22001,39,21662.0,300.0,490181.0,4488.342061401809,0.17726466978773692
Samara Oblast,Russia,53.2128813,50.8914633,55731,1098,52443.0,2190.0,3193514.0,1745.1309122177013,1.970178177316036
San Andres y Providencia,Colombia,12.5567,-81.7185,2758,45,2700.0,13.0,61280.0,4500.65274151436,1.6316171138506161
San Luis Potosi,Mexico,22.1565,-100.9855,60223,4993,0.0,55230.0,2866142.0,2101.186891647378,8.290852332165452
San Martin,Peru,-7.039531,-76.729127,33535,2002,0.0,31533.0,899600.0,3727.7678968430414,5.969882212613687
Santa Catarina,Brazil,-27.2423,-50.2189,806929,10885,769659.0,26385.0,7164788.0,11262.426745913486,1.3489414806011433
Santander,Colombia,6.6437,-73.6536,94452,3490,89317.0,1645.0,2184837.0,4323.068494354499,3.6949985177656375
Sao Paulo,Brazil,-23.5505,-46.6333,2469849,74652,2120478.0,274719.0,45919049.0,5378.702420426869,3.022532956468189
Saratov Oblast,Russia,51.6520555,46.86319520000001,54784,815,49483.0,4486.0,2462950.0,2224.3244889258813,1.4876606308411215
Sarawak,Malaysia,1.5533,110.3592,16390,108,13740.0,2542.0,2818100.0,581.5975302508783,0.6589383770591825
Sardegna,Italy,39.21531192,9.110616306,45503,1234,29872.0,14397.0,1639591.0000000002,2775.265294820476,2.7119091048941826
Saskatchewan,Canada,52.9399,-106.4509,33590,436,31199.0,1955.0,1179844.0,2846.986550764338,1.2980053587377196
Schleswig-Holstein,Germany,54.2194,9.6961,49996,1436,44490.0,4070.0,2910875.0,1717.5591531755915,2.8722297783822706
Scotland,United Kingdom,56.4907,-4.2026,218432,7602,0.0,210830.0,5463300.0,3998.169604451522,3.4802593026662763
Selangor,Malaysia,3.0738,101.5183,116080,332,110514.0,5234.0,6541900.0,1774.4080465919687,0.28600964851826327
Sergipe,Brazil,-10.5741,-37.3857,174600,3501,158658.0,12441.0,2298696.0,7595.610728865409,2.0051546391752577
Sevastopol*,Ukraine,44.6054,33.522,13228,562,12210.0,456.0,443210.99999999994,2984.5829638704818,4.248563652857575
Shaanxi,China,35.1917,108.8701,567,3,553.0,11.0,39528999.0,1.4343899778489206,0.5291005291005291
Shandong,China,36.3427,118.1498,870,7,862.0,1.0,101527453.0,0.8569110859109211,0.8045977011494253
Shanghai,China,31.202,121.4491,1885,7,1833.0,45.0,24870895.0,7.579140195799146,0.3713527851458886
Shanxi,China,37.5777,112.2922,241,0,240.0,1.0,34915616.0,0.690235566801972,0.0
Shiga,Japan,35.21582700000001,136.138064,2770,55,2617.0,98.0,1413943.0,195.90605844790068,1.9855595667870036
Shimane,Japan,35.07076,132.55406399999998,287,0,285.0,2.0,674346.0,42.55975419146847,0.0
Shizuoka,Japan,34.916975,138.40778400000002,5715,118,5346.0,251.0,3643528.0,156.85346729872805,2.0647419072615922
Sichuan,China,30.6171,102.7103,948,3,927.0,18.0,83674865.99999999,1.1329566993271314,0.31645569620253167
Sicilia,Italy,38.11569725,13.362356699999998,175354,4628,150806.0,19920.0,4999891.0,3507.1564560107413,2.639232637978033
Sikkim,India,27.571671,88.472712,6235,135,6053.0,47.0,690251.0,903.2945986315124,2.165196471531676
Sinaloa,Mexico,25.1721,-107.4795,36204,5707,0.0,30497.0,3156674.0,1146.9033546067792,15.763451552314661
Sindh,Pakistan,26.009446,68.77680699999999,265680,4502,256276.0,4902.0,47886051.0,554.8171011219948,1.6945197229750075
Sint Maarten,Netherlands,18.0425,-63.0548,2147,27,2078.0,42.0,42882.0,5006.762744274987,1.2575687005123428
Skane,Sweden,55.9903,13.5958,124024,1643,0.0,122381.0,1377827.0,9001.420352482568,1.3247435980132878
Smolensk Oblast,Russia,55.03434960000001,33.0192065,28168,758,26842.0,568.0,949348.0,2967.088991602658,2.690996875887532
Sonora,Mexico,29.2972,-110.3309,70488,6274,0.0,64214.0,3074745.0,2292.4827912558603,8.90080581091817
Sormland,Sweden,59.0336,16.7519,17511,420,0.0,17091.0,297540.0,5885.259124823553,2.3984923762206614
South Australia,Australia,-34.9285,138.6007,656,4,640.0,12.0,1756500.0000000002,37.346996868773125,0.6097560975609756
South Carolina,United States,33.95747213108696,-80.9833996921739,551630,9146,0.0,0.0,5148714.0,10713.937499732943,1.6579953954643512
South Dakota,United States,44.272694927272724,-99.31063618348485,117759,1935,0.0,0.0,884659.0,13311.230654975534,1.6431865080376022
St Martin,France,18.0708,-63.0501,1657,12,1399.0,246.0,38659.0,4286.194676530691,0.724200362100181
Stavropol Krai,Russia,44.86325770000001,43.4406913,50442,1227,47472.0,1743.0,2800674.0,1801.0664575741412,2.4324967289163792
Stockholm,Sweden,59.6025,18.1384,192075,4003,0.0,188072.0,2377081.0,8080.288387312001,2.0840817389040738
Sucre,Colombia,8.814,-74.7233,22914,849,21508.0,557.0,904863.0,2532.317046889971,3.705158418434145
Sumy Oblast,Ukraine,50.9077,34.7981,58193,812,49583.0,7798.0,1081418.0,5381.175456668929,1.3953568298592613
Sverdlovsk Oblast,Russia,58.6414755,61.8021546,82516,2735,75855.0,3926.0,4325255.999999998,1907.7714706366519,3.31450870134277
Tabasco,Mexico,17.8409,-92.6189,61060,3914,0.0,57146.0,2572287.0,2373.763114302564,6.410088437602359
Tacna,Peru,-17.644160999999997,-70.27756,21895,1460,0.0,20435.0,371000.0,5901.617250673855,6.668189084265815
Tamaulipas,Mexico,24.2669,-98.8363,54337,4654,0.0,49683.0,3650601.9999999995,1488.439440947,8.565066161179306
Tambov Oblast,Russia,52.9019574,41.3578918,29408,409,26886.0,2113.0,1033552.0,2845.33337461492,1.3907780195865072
Tamil Nadu,India,11.006091,78.400624,886673,12719,858075.0,15879.0,77841267.0,1139.0783246115457,1.4344634380431118
Tarapaca,Chile,-19.9232,-69.5132,28766,509,27204.0,1053.0,330558.0,8702.254974921194,1.7694500451922408
Tasmania,Australia,-42.8821,147.3272,234,13,221.0,0.0,535500.0,43.69747899159664,5.555555555555555
Tatarstan Republic,Russia,55.7648572,52.43104273,19420,417,16322.0,2681.0,3894284.0,498.67960323386785,2.1472708547888777
Telangana,India,18.1124,79.0193,308776,1701,301564.0,5511.0,39362732.0,784.4374216708331,0.5508847837914864
Tennessee,United States,35.885102212210526,-86.10872298863158,777757,11669,0.0,0.0,6829174.0,11388.741888843366,1.5003400805135796
Terengganu,Malaysia,5.3117,103.1324,3595,13,3547.0,35.0,1250100.0,287.5769938404928,0.3616133518776078
Ternopil Oblast,Ukraine,49.5535,25.5948,54080,762,44874.0,8444.0,1045879.0,5170.770232502995,1.4090236686390532
Texas,United States,31.660643442283465,-98.65306860334645,2791910,48252,0.0,0.0,28995881.0,9628.643461462681,1.7282792067079527
Thuringen,Germany,51.011,10.8453,95394,3337,82490.0,9567.0,2120237.0,4499.214002962876,3.4981235717131054
Tianjin,China,39.3054,117.323,373,3,358.0,12.0,13866009.0,2.690031428654056,0.8042895442359249
Tibet,China,31.6927,88.0924,1,0,1.0,0.0,3648100.000000006,0.027411529289219,0.0
Tlaxcala,Mexico,19.3139,-98.2404,18478,2298,0.0,16180.0,1380011.0,1338.9748342585674,12.436410866976946
Tocantins,Brazil,-10.1753,-48.2982,141913,2057,121515.0,17428.0,1583331.3187302714,8962.937720060068,1.4494796107474297
Tochigi,Japan,36.689912,139.819213,4638,70,4349.0,219.0,1933990.0,239.81509728592184,1.5092712376024149
Tokushima,Japan,33.919178,134.242091,535,18,445.0,72.0,727977.0,73.4913328305702,3.364485981308411
Tokyo,Japan,35.711343,139.446921,120986,1770,115690.0,3526.0,13920663.0,869.1109036976185,1.462979187674607
Tolima,Colombia,4.0925,-75.1545,66546,2150,63596.0,800.0,1330187.0,5002.755251705211,3.2308478345805907
Tomsk Oblast,Russia,58.6124279,82.04753149999998,31387,356,30294.0,737.0,1078280.0,2910.8394851059093,1.1342275464364227
Toscana,Italy,43.76923077,11.25588885,195374,5348,161919.0,28107.0,3729641.0,5238.413026883821,2.7373140745442077
Tottori,Japan,35.359069,133.863619,260,2,205.0,53.0,555558.0,46.79979408090604,0.7692307692307693
Toyama,Japan,36.637464,137.26934599999998,938,29,887.0,22.0,1043502.0000000001,89.88962167777349,3.091684434968017
Tripura,India,23.746783,91.743565,33517,392,33065.0,60.0,4169794.0,803.8046963471096,1.1695557478294598
Tula Oblast,Russia,53.9570701,37.3690909,36235,1545,33660.0,1030.0,1491855.0,2428.8553512238122,4.263833310335311
Tumbes,Peru,-3.857496,-80.54525500000003,13372,1124,0.0,12248.0,251500.0,5316.898608349901,8.405623691295244
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2329,17,2268.0,44.0,38718.0,6015.290045973449,0.7299270072992701
Tver Oblast,Russia,57.1134475,35.174442799999994,37394,731,35340.0,1323.0,1283872.9999999998,2912.5933795632436,1.954859068299727
Tyumen Oblast,Russia,58.8206488,70.36588370000001,33599,386,31669.0,1544.0,3692400.0,909.9501679124688,1.1488437155867735
Tyva Republic,Russia,51.4017149,93.8582593,15761,197,14907.0,657.0,321722.0,4898.950025177016,1.2499206903115285
Ucayali,Peru,-9.621718,-73.444929,26554,2249,0.0,24305.0,589100.0,4507.553895773213,8.469533780221436
Udmurt Republic,Russia,57.1961165,52.69598320000001,30672,756,27275.0,2641.0,1513043.9999999998,2027.1717147683746,2.464788732394366
Ulyanovsk Oblast,Russia,54.1463177,47.2324921,50824,969,47488.0,2367.0,1246618.0,4076.950597536695,1.9065795687076972
Umbria,Italy,43.10675841,12.38824698,50908,1256,44846.0,4806.0,882015.0,5771.783926577213,2.467195725622692
Uppsala,Sweden,60.0092,17.2715,29210,499,0.0,28711.0,383713.0,7612.46035448369,1.7083190688120506
Utah,United States,40.014400114615384,-111.46087804615385,384766,2122,0.0,0.0,3205958.0,12001.592035828291,0.551504031021452
Utrecht,Netherlands,52.084251,5.163824,99561,1190,0.0,98371.0,1354834.0,7348.575545048323,1.1952471349223088
Uttar Pradesh,India,26.925425,80.560982,617194,8811,598535.0,9848.0,237882725.00000003,259.4530561225074,1.4275900284189413
Uttarakhand,India,30.156447,79.197608,100411,1717,96831.0,1863.0,11250858.0,892.4741561932433,1.7099720150182751
Valle d'Aosta,Italy,45.73750286,7.320149366,9298,425,7971.0,902.0,125666.0,7398.978243916414,4.570875457087546
Valle del Cauca,Colombia,3.8009,-76.6413,208396,6565,197183.0,4648.0,4475886.0,4655.972024309824,3.150252404076854
Valparaiso,Chile,-33.0472,-71.6127,65910,1881,59803.0,4226.0,1815902.0,3629.601156890625,2.8538916704597175
Varmland,Sweden,59.7294,13.2354,12335,184,0.0,12151.0,282414.0,4367.701317923333,1.4916903121199838
Vasterbotten,Sweden,65.3337,16.5162,18195,168,0.0,18027.0,271736.0,6695.837136043807,0.9233305853256389
Vasternorrland,Sweden,63.4276,17.7292,17608,428,0.0,17180.0,245347.0,7176.77411991995,2.4307133121308495
Vastmanland,Sweden,59.6714,16.2159,20948,332,0.0,20616.0,275845.0,7594.119886167956,1.5848768378842848
